Recipient,Token Allocated
5869,16959.26
1157,36805.36
3549,18594.28
6272,15183.73
4023,28962.37
2753,15977.11
2434,17170.73
7106,13061.89
5784,15791.19
3105,16290.77
3555,15410.81
2549,15666.29
5822,15764.22
4706,32155.77
2639,33875.95
4175,34403.92
6553,32805.8
4916,33197.53
4995,33674.41
1952,15467.58
4606,15688.99
3564,15828.08
1954,31244.59
3089,31483.03
3131,15325.66
6427,30722.29
1000,15304.36
2084,34687.78
5737,31043.05
6016,31380.84
2778,31096.98
6661,31630.63
2628,33526.8
3894,14525.18
1207,15256.11
1150,32805.8
5333,15020.51
3884,37478.1
5047,37478.1
5338,37478.1
6308,15318.56
3304,15737.25
3971,16163.03
4238,15836.6
5527,15389.53
2259,30551.97
1454,35045.44
2203,86650.82
1309,34775.78
2083,33708.47
3460,34775.78
3782,34775.78
5411,35002.86
2694,35059.63
1782,35002.86
3656,33515.45
6520,34818.35
5774,15676.22
4931,15667.71
5595,15463.33
3899,15667.71
1737,15639.32
5988,15857.89
5989,16028.21
1369,14083.78
4752,31795.27
3881,34063.29
965,15410.81
1550,15510.16
2402,16269.49
2364,30151.73
3985,15290.18
4521,15988.46
1083,16967.77
4903,15014.83
5821,15327.08
2827,14797.68
2846,15547.07
5980,15659.19
3350,16483.79
6137,15811.06
6674,15711.71
1627,35772.12
3868,16387.29
2330,16093.49
3568,15138.31
3723,14567.75
5818,15779.83
6562,16547.67
6182,31647.66
4124,35476.9
1355,31741.34
1901,34469.21
2640,15389.53
8162,30665.52
2264,15574.03
2987,15417.91
4989,15935.95
3853,17492.91
6197,15748.61
6221,31190.65
2906,30722.29
2129,16517.86
5165,16439.8
5214,15808.21
3648,15403.72
2477,30239.73
7026,32340.28
5819,31477.35
5628,14888.52
2931,15403.72
2198,17694.45
6395,15297.27
3127,15649.25
1653,15769.9
1195,14594.73
4703,17316.92
6032,17349.56
4710,17118.22
6506,16973.45
3823,43370.83
6326,16962.09
6385,17416.27
6780,16893.97
6350,17096.93
4831,15119.86
1231,15122.7
1087,31599.41
2236,16184.32
4588,16167.3
1832,15168.12
1230,16076.46
2393,16984.81
2766,16353.22
6622,15338.43
3773,15615.19
4600,17509.94
4926,16239.68
2853,16417.09
3028,16587.41
5643,15968.59
2735,16218.39
4500,16211.3
4350,17104.03
2965,16827.26
968,17380.79
2574,18286.29
3142,18286.29
2531,18286.29
3904,15304.36
3561,18104.62
5637,18223.84
4273,18104.62
2050,15247.59
5623,18307.58
3156,18286.29
3227,18286.29
4272,18104.62
919,15317.14
1308,31627.79
1063,16858.49
2561,34872.29
3210,34838.23
3031,34792.81
1423,35377.55
4021,34906.35
1833,34596.95
3395,35377.55
5078,35349.17
3473,35377.55
3830,34083.16
6113,34991.51
6371,35031.25
6399,16666.88
4132,17257.31
5893,17637.68
6250,34261.99
6252,34386.89
6254,34386.89
6567,14956.64
4882,15632.22
2520,32206.86
5941,17220.4
6522,17220.4
6337,16351.8
6362,17348.14
4088,15410.81
4708,15403.72
5888,18739.04
3840,35933.92
3199,15410.81
3338,34872.29
1167,34997.19
4010,35349.17
4102,33748.21
4127,35391.75
4711,35122.08
4733,34826.87
8532,34787.13
2737,34645.2
3046,34418.12
4006,16468.18
2890,15616.61
6750,16375.93
1328,16652.69
5009,16412.83
4472,15439.2
4473,15439.2
3387,17558.2
1005,15955.82
933,16468.18
936,32936.38
4958,17671.74
3714,17484.4
4017,17778.19
1100,17619.23
1334,17385.04
3877,17756.9
4003,17756.9
1703,17414.85
1310,17756.9
3824,31048.72
1444,17176.41
1300,18117.4
924,17149.45
928,17149.45
8347,26123.79
4713,16096.33
1860,16533.47
2422,16357.48
4670,29592.53
4320,15432.1
5845,15921.76
2927,15972.85
1411,17884.63
4198,17673.16
2869,17203.37
3109,17430.46
3112,17430.46
1220,17664.65
5348,17636.26
1923,15548.49
2889,17681.68
2932,17664.65
2933,17664.65
3239,17891.73
6094,17470.2
3050,17545.43
4382,32961.93
1935,16547.67
3171,30835.83
3295,15368.24
3294,15396.62
4456,30821.64
5550,15559.84
4896,16999
4460,15645
4104,16611.53
5856,16100.59
1176,13538.77
1343,15332.75
3850,30549.13
6766,16452.57
1305,28706.9
4621,16198.52
2251,17870.44
6156,17785.28
4440,17680.26
2885,17778.19
6542,17785.28
6546,17535.49
5179,17884.63
6697,17643.36
3421,17471.62
1044,17785.28
4204,17453.17
3928,17778.19
1636,17785.28
4584,17778.19
2225,17399.24
2451,17399.24
5062,17778.19
3318,17399.24
3639,17671.74
3669,17399.24
1999,17666.06
6388,17414.85
966,17778.19
1888,35232.79
4688,15417.91
921,15510.16
4651,16246.77
1844,17319.76
4607,17426.2
5589,16824.43
1542,15460.49
2174,17275.76
6442,15393.78
3054,15914.66
4133,16351.8
3116,35857.27
5312,29856.52
3284,15410.81
3285,15410.81
6790,15917.5
1399,15934.53
5124,15713.12
6512,35051.12
4794,33685.76
6420,32771.74
2905,33827.69
2542,33912.85
1801,30693.9
3619,15999.82
3620,15999.82
3621,15999.82
1761,30069.41
3589,17024.54
6603,15183.73
6640,15297.27
4992,15389.53
3981,14807.62
2936,14949.55
5909,15741.51
3931,15965.76
3153,14140.55
4608,16031.05
1199,15679.06
1849,16102.01
3352,32754.71
5235,16473.86
5236,16473.86
3649,31190.65
2680,16736.43
2085,15616.61
3923,15518.68
6747,33972.46
2263,15134.05
6277,16350.39
4519,30367.47
2281,35556.39
5401,29870.71
2526,16485.22
1736,16178.65
1800,15403.72
3478,14106.49
1170,17220.4
5130,15322.82
2128,17078.48
2112,17341.05
1163,15006.32
3650,17018.87
5157,17595.1
6150,16076.46
4748,17264.41
1447,15893.37
1614,16478.12
4144,15852.22
4336,16383.03
2985,16932.29
3969,16547.67
1939,16245.35
4480,17685.94
5553,18514.8
5554,18514.8
2818,18133.01
5085,16421.35
2019,16263.81
3845,17057.19
1401,16631.4
2504,16086.39
2059,15742.93
6002,16631.4
2014,17067.13
6539,16862.75
6751,16042.4
4316,31358.13
5619,31678.89
5507,30182.96
3836,16048.08
4094,15656.35
4329,18049.27
4213,18002.43
2238,18423.96
2239,18423.96
2317,18423.96
5456,18507.7
6344,18274.94
3427,17111.12
4261,16348.96
1621,16363.16
5131,17365.18
4719,17454.59
4810,15477.52
6300,31852.04
6283,31979.78
8529,16919.52
5561,35630.19
2015,31125.37
3995,34060.45
1122,30835.83
6602,14897.03
4959,17616.39
1070,30779.06
4664,35641.54
996,30764.87
3507,35854.44
2171,30341.92
5802,35826.05
6228,35882.82
973,35882.82
5718,35868.63
4375,35655.74
5194,17724.25
1886,17820.77
6343,35925.4
3251,35911.21
6510,17948.5
5864,17386.47
5656,15866.41
5661,15866.41
1657,16084.98
5010,32837.03
2291,16478.12
5572,15896.21
3841,15013.41
4103,32099
1513,16475.28
5622,17220.4
3402,15207.86
3751,15463.33
1674,17522.71
1286,17529.81
2235,17522.71
2077,17508.52
1145,17536.91
3120,16673.98
2193,15602.42
1507,15697.51
6541,18531.83
4674,32797.29
4586,31548.31
1624,17148.02
6302,15574.03
3002,16276.58
1147,15355.46
2944,15586.8
1168,17880.38
1028,16381.61
1573,17762.58
2878,16601.59
2566,16019.69
963,16360.32
1119,16507.92
6070,16722.24
3872,17928.63
1808,18162.81
5072,16675.4
1365,16786.1
2123,18638.28
4366,22538.49
6367,37478.1
2158,37478.1
3907,35791.99
6043,32081.97
4082,32107.51
5923,17971.21
4246,16588.83
3014,31502.9
5478,16195.68
4469,31409.22
4657,16322
1306,15261.79
5597,15652.09
4444,17407.76
3428,17450.33
1133,16585.98
3774,17043
6424,17810.83
4587,16296.45
5296,32922.19
2784,31355.29
5122,37398.62
5106,37092.06
2641,31624.96
4239,15389.53
6581,16178.65
1313,17531.23
1118,17714.32
1142,17714.32
5385,17742.71
5393,17742.71
5394,17742.71
5397,17742.71
4541,17714.32
1845,16527.8
5174,17509.94
3653,17206.22
5943,17714.32
6616,17515.62
3287,17644.78
3684,17623.49
1060,16740.69
1062,15378.17
4205,15291.6
5625,15398.04
5695,17111.12
3201,17742.71
5739,17332.53
1541,15704.6
2683,17623.49
3516,16046.66
3494,30949.37
4613,15632.22
6263,16942.22
6266,16942.22
6267,17004.68
6270,17004.68
7568,17292.79
6184,16241.1
1492,16451.15
1307,18739.04
1706,17535.49
3500,18665.24
4901,18739.04
2007,18739.04
2530,18739.04
3084,18641.11
4105,18739.04
4482,18739.04
5513,18739.04
1021,30551.97
1023,30779.06
1055,32184.16
1068,30580.36
1104,31077.11
1113,33359.33
1155,30821.64
1165,30864.22
1172,31304.2
1198,35445.68
1209,34889.32
1216,32601.43
1267,30367.47
1275,32743.35
1276,32743.35
1277,32743.35
1279,32743.35
1319,31539.8
1354,36141.13
1363,33799.31
1386,30807.45
1396,27826.94
1409,30026.84
1460,34540.17
1466,33620.48
1473,30918.15
1510,30693.9
1511,34568.56
1543,37302.11
1547,35232.79
1552,35059.63
1562,37188.57
1582,34355.67
1589,34355.67
1590,34355.67
1592,34355.67
1593,34355.67
1594,34355.67
1607,30779.06
1615,31341.1
1617,30779.06
1628,33745.37
1630,30807.45
1652,30821.64
1682,30850.02
1765,32976.12
1776,32121.71
1813,30779.06
1814,31176.46
1818,33668.73
1854,30551.97
1855,30452.62
1862,30324.89
1879,30807.45
1899,36927.42
1905,31272.97
1911,27787.2
1921,31014.66
1965,32902.32
2008,37330.5
2012,30779.06
2025,31738.5
2026,31431.93
2031,34290.38
2041,31304.2
2047,30722.29
2051,30779.06
2056,30234.05
2081,34537.34
2094,30566.17
2109,31996.81
2138,32885.28
2141,32885.28
2142,32885.28
2149,30835.83
2178,30835.83
2179,30835.83
2195,34335.8
2197,34310.25
2213,35059.63
2216,46005.2
2233,30097.8
2288,33035.73
2300,31894.62
2323,32964.76
2346,34960.28
2358,37052.32
2381,32300.54
2398,30980.6
2444,30821.64
2502,37458.23
2510,31400.71
2533,30779.06
2538,31403.55
2577,30807.45
2580,30855.7
2584,31193.49
2613,31511.41
2618,31511.41
2643,34497.6
2644,30807.45
2658,35002.86
2688,30835.83
2691,34991.51
2692,35127.76
2696,30708.09
2704,31034.53
2710,30821.64
2768,32047.9
2788,31119.69
2789,30639.97
2790,30367.47
2807,31062.92
2820,37302.11
2865,30821.64
2883,28650.13
2904,31517.09
2912,30586.04
2924,29274.61
2942,30779.06
2943,30955.05
2955,30835.83
2969,33367.84
2975,31062.92
2976,31264.46
2995,30821.64
2996,32907.99
3024,33149.27
3073,30991.95
3113,29856.52
3126,33856.08
3162,30779.06
3165,29785.56
3166,30665.52
3191,30779.06
3193,30779.06
3241,32890.96
3244,32890.96
3245,32890.96
3246,32890.96
3257,31593.73
3286,34384.05
3297,31752.69
3311,31539.8
3315,30926.67
3355,31386.51
3372,30466.82
3405,31483.03
3439,32993.15
3440,32993.15
3466,31312.71
3477,31823.66
3483,30657
3499,37302.11
3544,31976.94
3572,29515.89
3592,37478.1
3598,31483.03
3615,26376.43
3712,30807.45
3726,30821.64
3732,34355.67
3742,34764.42
3756,33049.92
3765,30835.83
3769,30594.55
3790,31551.15
3817,30327.73
3835,30807.45
3865,29643.63
3887,35048.28
3914,35780.63
3919,33702.79
3930,32944.89
3940,31539.8
3949,34435.15
3960,30779.06
3970,33129.4
3997,30983.44
4015,30651.32
4065,30835.83
4067,30821.64
4109,29365.45
4156,30699.58
4174,32124.55
4177,32124.55
4187,30026.84
4206,30006.97
4209,31573.86
4211,30983.44
4212,30850.02
4244,31360.97
4250,30790.41
4252,34000.84
4267,30807.45
4288,30850.02
4295,30779.06
4309,32629.81
4332,31539.8
4334,31539.8
4341,32933.54
4345,29686.21
4348,37302.11
4353,31494.38
4361,30972.08
4363,31085.63
4370,30767.71
4372,30881.25
4374,31233.23
4377,32513.43
4390,30960.73
4394,30779.06
4395,33609.12
4407,32760.39
4411,86173.94
4412,32760.39
4417,31048.72
4413,30722.29
4498,29785.56
4539,31196.33
4573,34341.47
4594,35488.26
4614,31264.46
4626,32099
4642,30821.64
4643,30821.64
4645,30594.55
4653,32811.48
4666,30710.93
4672,30807.45
4680,34628.17
4727,29785.56
4740,31525.61
4758,30779.06
4763,30835.83
4765,35261.17
4781,29217.84
4793,31483.03
4798,31148.07
4799,31148.07
4812,31346.77
4855,32933.54
4856,32933.54
4858,32933.54
4859,31483.03
4867,35036.93
4871,30253.92
4874,30807.45
4880,31573.86
4898,30551.97
4970,27656.62
4997,30835.83
5002,34645.2
5025,32425.43
5084,30835.83
5137,33203.2
5170,30935.18
5172,35019.89
5173,34775.78
5180,30251.08
5185,31525.61
5228,30779.06
5254,30821.64
5266,30779.06
5278,30466.82
5279,31343.94
5282,31343.94
5305,29757.17
5310,35275.37
5325,31727.14
5359,30688.22
5424,34298.9
5428,34298.9
5432,34298.9
5433,34298.9
5439,32780.26
5442,32175.64
5447,34426.63
5487,31539.8
5509,30503.72
5510,31826.49
5519,30821.64
5560,30779.06
5568,32890.96
5569,32890.96
5584,32919.35
5603,27869.52
5629,30708.09
5638,30253.92
5648,31346.77
5649,33810.66
5654,33504.09
5663,30821.64
5673,33620.48
5675,31517.09
5690,32947.73
5693,32947.73
5694,32947.73
5721,30722.29
5723,31525.61
5743,30779.06
5804,31880.43
5810,30410.04
5816,31769.72
5820,30693.9
5824,32933.54
5825,32933.54
5847,30745
5879,32575.88
5907,30835.83
5927,30821.64
5936,34384.05
5953,29984.26
5976,31389.35
5982,31389.35
5995,30779.06
6024,31250.26
6031,30821.64
6035,30835.83
6050,30821.64
6056,30835.83
6065,31483.03
6072,31525.61
6076,31525.61
6090,31610.76
6097,32893.8
6098,30779.06
6106,34341.47
6118,34355.67
6122,34341.47
6125,33779.44
6138,31122.53
6140,30438.43
6141,32919.35
6145,32947.73
6151,32743.35
6153,34210.9
6158,34355.67
6160,31755.53
6179,34355.67
6193,32933.54
6201,30821.64
6212,32933.54
6215,32933.54
6235,31511.41
6237,31511.41
6243,31511.41
6271,32842.71
6298,30901.12
6325,31028.85
6327,32842.71
6339,30126.19
6346,31167.94
6389,30807.45
6403,30892.6
6421,30608.74
6434,30594.55
6445,31199.17
6464,31105.5
6473,30821.64
6476,30807.45
6479,28740.96
6500,33887.3
6559,31483.03
6565,30821.64
6574,30463.98
6585,32073.45
6586,32158.61
6604,30821.64
6608,30835.83
6635,31511.41
6636,31511.41
6638,31511.41
6639,31511.41
6665,31630.63
6672,30779.06
6679,32649.68
6692,31525.61
6726,31483.03
6733,31565.35
6742,32837.03
6765,31687.4
6782,32933.54
6787,33549.51
6802,37478.1
6917,34494.76
6941,31525.61
6942,31525.61
7023,29601.05
7118,26577.96
7284,24647.73
7569,34327.28
7571,34327.28
7573,34327.28
7578,33716.99
7579,33467.19
7582,33958.27
7594,32774.58
7800,31525.61
7806,31525.61
7808,32890.96
7809,32890.96
7810,32890.96
7811,32890.96
7815,30410.04
8125,31483.03
8128,31483.03
8139,31483.03
8146,31525.61
8154,31483.03
8155,31483.03
8159,31483.03
8164,30427.08
8470,30779.06
8475,31483.03
8480,31483.03
8481,31483.03
8484,31483.03
8485,31483.03
8496,31483.03
8500,31483.03
8503,31483.03
8508,31483.03
8511,31483.03
8512,31483.03
8515,31483.03
8516,31483.03
8550,33890.14
8554,30779.06
8562,30710.93
8564,30710.93
8668,31483.03
8670,30779.06
8779,33765.24
8780,34094.52
8782,33765.24
8786,33765.24
8840,26691.51
941,34327.28
944,34327.28
951,34327.28
998,30807.45
999,29955.87
